osmid,amenity,access,fee,parking,capacity,zone_name,zone_type,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,connector_CHADEMO,connector_J1772,connector_J1772COMBO,connector_TESLA,cs_total,chargers_in_radius,distance_to_nearest_charger,geometry,zip,traffic,Population,Median Income,zoning_score,percentile_distance_to_nearest_charger,percentile_chargers_in_radius,percentile_cs_total,percentile_traffic,percentile_Population,percentile_Median Income,distance_score,radius_score,cs_total_score,traffic_score,population_score,income_score,demand_score
88161617,parking,yes,no,surface,,,Multiple,0.0,0.0,0.0,False,False,False,False,0.0,0,388.2776738670523,"POLYGON ((-117.2089223 32.7891547, -117.2084985 32.7889405, -117.2083752 32.788848, -117.2086139 32.7884061, -117.2092335 32.7886766, -117.2089223 32.7891547))",92109,0,3978.0,42527.0,0.06999999999999999,0.4229607250755287,0.3685800604229607,0.2824773413897281,0.20090634441087613,0.3217522658610272,0.43051359516616317,0.21148036253776434,-0.1105740181268882,-0.05649546827794562,0.020090634441087614,0.06435045317220543,0.04305135951661632,0.6144092061847237
88161625,parking,yes,no,surface,,,Multiple,0.0,0.0,4.0,False,True,False,False,4.0,1,72.57651779606223,"POLYGON ((-117.2100515 32.7904038, -117.2100189 32.7904131, -117.2097078 32.7905028, -117.2094883 32.7905662, -117.2093703 32.7910172, -117.2088982 32.7914816, -117.2085549 32.7917477, -117.2082652 32.7921671, -117.2081847 32.7926812, -117.208233 32.7929698, -117.2083456 32.7931141, -117.2084583 32.7931772, -117.2087265 32.7932359, -117.2088553 32.7930329, -117.2088445 32.7927624, -117.2088499 32.7923745, -117.208984 32.7921085, -117.2094346 32.7917522, -117.209735 32.7914681, -117.209896 32.7912967, -117.2099174 32.7910217, -117.2100515 32.7906203, -117.2100515 32.7904038))",92109,0,5065.5,45253.5,0.06999999999999999,0.0513595166163142,0.8066465256797583,0.6570996978851964,0.20090634441087613,0.552870090634441,0.5619335347432024,0.0256797583081571,-0.24199395770392745,-0.1314199395770393,0.020090634441087614,0.11057401812688822,0.056193353474320244,0.31403561397289415
95479140,parking,yes,yes,surface,,,Multiple,0.0,0.0,6.0,False,True,False,False,6.0,0,1796.1109845905412,"POLYGON ((-117.2587387 32.9353226, -117.2602904 32.9369025, -117.2603387 32.9368794, -117.2604004 32.9369331, -117.2604768 32.9368856, -117.2605012 32.9368712, -117.2602421 32.9350724, -117.2598054 32.9346282, -117.2596387 32.9345973, -117.2587404 32.9351807, -117.2587387 32.9353226))",92014,0,2757.5,50881.5,0.06999999999999999,0.8429003021148036,0.3685800604229607,0.7129909365558912,0.20090634441087613,0.08761329305135952,0.6827794561933535,0.4214501510574018,-0.1105740181268882,-0.14259818731117824,0.020090634441087614,0.017522658610271906,0.06827794561933535,0.7067164789615774
100403418,parking,yes,no,surface,,OP-2-1,Other,1.0,0.0,0.0,False,False,True,False,1.0,0,1911.8079369140642,"POLYGON ((-117.2472687 32.839352, -117.246845 32.8398749, -117.2468235 32.8400236, -117.2467538 32.8400597, -117.2465392 32.8399425, -117.2464963 32.8398388, -117.2467269 32.8397261, -117.2469683 32.8394242, -117.2471776 32.8392349, -117.2472687 32.839352))",92037,0,3496.0,76184.0,0.04000000000000001,0.8731117824773413,0.3685800604229607,0.5709969788519638,0.20090634441087613,0.1933534743202417,0.9758308157099698,0.43655589123867067,-0.1105740181268882,-0.11419939577039276,0.020090634441087614,0.03867069486404834,0.09758308157099699,0.7644460200158163
101917226,parking,yes,no,surface,34,OP-1-1,Other,0.0,0.0,7.0,False,True,False,False,7.0,0,500.8676050337792,"POLYGON ((-117.1497783 32.8057696, -117.1496603 32.8058395, -117.1495852 32.805702, -117.149553 32.8056073, -117.1495047 32.8054698, -117.1494832 32.8053773, -117.1494725 32.8052736, -117.1494698 32.8051722, -117.1494806 32.805073, -117.149494 32.8049805, -117.1495047 32.8049355, -117.1496147 32.8049693, -117.1496066 32.805091, -117.1496039 32.8052511, -117.1496173 32.805357, -117.1496334 32.8054698, -117.1496576 32.8055487, -117.1496978 32.8056501, -117.1497354 32.8057358, -117.1497783 32.8057696))",92123,28745,5745.0,39347.0,0.04000000000000001,0.48036253776435045,0.3685800604229607,0.7356495468277946,0.9033232628398792,0.6283987915407855,0.3293051359516616,0.24018126888217523,-0.1105740181268882,-0.14712990936555892,0.09033232628398792,0.1256797583081571,0.03293051359516616,0.6410515120940253
103497782,parking,yes,no,surface,,OP-1-1,Other,1.0,0.0,0.0,False,False,True,False,1.0,0,1149.3945175826284,"POLYGON ((-117.2145436 32.8203483, -117.2143411 32.8203483, -117.2143411 32.8199776, -117.2145436 32.8199776, -117.2145436 32.8203483))",92117,5176,6933.0,40927.0,0.04000000000000001,0.7311178247734139,0.3685800604229607,0.5709969788519638,0.552870090634441,0.797583081570997,0.3776435045317221,0.36555891238670696,-0.1105740181268882,-0.11419939577039276,0.05528700906344411,0.15951661631419942,0.03776435045317221,0.7872160562842574
105778355,parking,yes,no,surface,,AR-1-2,Agricultural,0.0,0.0,0.0,False,False,False,False,0.0,0,328.65802924720043,"POLYGON ((-117.1399555 32.9151828, -117.1398972 32.91526, -117.1398126 32.9152126, -117.1397971 32.9152014, -117.1397763 32.9152064, -117.1397382 32.9152403, -117.1394814 32.9150489, -117.1393178 32.914898, -117.1391883 32.9147589, -117.1392091 32.9147454, -117.1392258 32.914724, -117.1392119 32.9147005, -117.1391535 32.9146357, -117.1392715 32.914571, -117.1394693 32.9147961, -117.1396537 32.9149515, -117.1398354 32.9150782, -117.1399561 32.915158, -117.1399555 32.9151828))",92126,5707,4939.0,30755.0,0.0,0.3716012084592145,0.3685800604229607,0.2824773413897281,0.595166163141994,0.5226586102719033,0.1299093655589124,0.18580060422960726,-0.1105740181268882,-0.05649546827794562,0.059516616314199404,0.10453172205438066,0.012990936555891239,0.5727686727932154
106220727,parking,permissive,,multi-storey,15,CO-1-2,Office,0.0,0.0,0.0,False,False,False,False,0.0,0,657.0070306443862,"POLYGON ((-117.1506855 32.7985591, -117.1502991 32.7985493, -117.1502835 32.7993128, -117.1503427 32.7993109, -117.1503372 32.7993656, -117.1503489 32.7994257, -117.1503009 32.799433, -117.1505204 32.8001693, -117.1508928 32.8000888, -117.1506839 32.7993532, -117.150637 32.7993622, -117.1506327 32.7993102, -117.1506738 32.79931, -117.1506855 32.7985591))",92123,18424,5320.0,31219.0,0.08000000000000002,0.56797583081571,0.3685800604229607,0.2824773413897281,0.8489425981873112,0.595166163141994,0.14501510574018128,0.283987915407855,-0.1105740181268882,-0.05649546827794562,0.08489425981873112,0.11903323262839881,0.014501510574018129,0.770963431594448
106220749,parking,permissive,,surface,82,RM-2-5,Residential Medium,0.0,0.0,0.0,False,False,False,False,0.0,0,1002.9700562584154,"POLYGON ((-117.1118371 32.961194, -117.1118278 32.961363, -117.1114922 32.9613514, -117.1112956 32.9610228, -117.1113571 32.9609994, -117.1123354 32.9610363, -117.1126796 32.961052, -117.1129887 32.9610371, -117.1131377 32.9610247, -117.1133132 32.9610162, -117.1133124 32.9610025, -117.1134883 32.960992, -117.1135004 32.961066, -117.1134331 32.961105, -117.1130858 32.9611246, -117.1129531 32.9611553, -117.1128615 32.9611698, -117.1127287 32.9611673, -117.1127286 32.9612229, -117.1124701 32.9612173, -117.1118371 32.961194))",92129,35012,4511.5,45819.5,0.020000000000000004,0.6797583081570997,0.3685800604229607,0.2824773413897281,0.9229607250755287,0.43051359516616317,0.581570996978852,0.33987915407854985,-0.1105740181268882,-0.05649546827794562,0.09229607250755288,0.08610271903323263,0.0581570996978852,0.7836164816885278
106220753,parking,yes,no,surface,24,LJSPD-SF,Planned,0.0,0.0,0.0,False,False,False,False,0.0,0,1527.4039644404588,"POLYGON ((-117.2368025 32.8509514, -117.2367493 32.8509699, -117.236785 32.8510526, -117.2367893 32.8510707, -117.2367844 32.8510884, -117.2367689 32.8511017, -117.23674 32.8511128, -117.2367199 32.8511131, -117.2367024 32.8511089, -117.2366903 32.8511005, -117.2366736 32.851072, -117.236454 32.8505985, -117.2366184 32.8505493, -117.2368025 32.8509514))",92122,17716,2814.0,70655.0,0.05,0.8006042296072508,0.3685800604229607,0.2824773413897281,0.8398791540785498,0.10574018126888217,0.9063444108761329,0.4003021148036254,-0.1105740181268882,-0.05649546827794562,0.083987915407855,0.021148036253776436,0.0906344410876133,0.8284202776035561
106220762,parking,permissive,,surface,112,CC-1-3,Commercial,8.0,0.0,4.0,False,True,True,False,12.0,0,715.6524115519676,"POLYGON ((-117.0827618 32.9818929, -117.0825377 32.9818933, -117.0824849 32.9818814, -117.0822568 32.9818229, -117.0814371 32.9816155, -117.0814948 32.9814667, -117.0822856 32.9816725, -117.082467 32.9811789, -117.0824996 32.9811227, -117.0826341 32.9810908, -117.082672 32.9812072, -117.0827097 32.9813491, -117.0827329 32.9814715, -117.0827475 32.9815695, -117.0827634 32.9817567, -117.0827618 32.9818929))",92129,14058,4486.0,54735.0,0.1,0.5770392749244713,0.3685800604229607,0.7885196374622356,0.7764350453172205,0.4244712990936556,0.7779456193353474,0.28851963746223563,-0.1105740181268882,-0.15770392749244713,0.07764350453172206,0.08489425981873112,0.07779456193353475,0.7215238199121922
106220763,parking,permissive,,surface,98,CC-2-3,Commercial,8.0,0.0,0.0,False,False,False,True,8.0,0,1172.7032547135295,"POLYGON ((-117.0968175 32.9485346, -117.0966443 32.948603, -117.0966699 32.9486482, -117.096665 32.9486507, -117.0966574 32.9486556, -117.0965422 32.9487283, -117.0965338 32.9487335, -117.0965074 32.9487505, -117.0965333 32.9487917, -117.0964874 32.9488127, -117.0969468 32.9495366, -117.097092 32.9494707, -117.0971272 32.9495262, -117.0972782 32.9494597, -117.0972436 32.9494013, -117.0972983 32.9493799, -117.0970848 32.9490533, -117.0970376 32.9489686, -117.0970652 32.948959, -117.0970486 32.9489307, -117.0969367 32.9487505, -117.0969531 32.9487422, -117.0968175 32.9485346))",92129,5484,7364.0,55781.0,0.1,0.7371601208459214,0.3685800604229607,0.7522658610271903,0.581570996978852,0.8383685800604229,0.8021148036253777,0.3685800604229607,-0.1105740181268882,-0.15045317220543808,0.0581570996978852,0.16767371601208458,0.08021148036253778,0.8596438602710589
106220770,parking,permissive,,surface,320,CR-1-1,Commercial,9.0,0.0,16.0,False,True,True,False,25.0,0,313.7208019501517,"POLYGON ((-117.056888 32.7396632, -117.0568974 32.7395718, -117.0571388 32.7393326, -117.0571737 32.7392616, -117.0572609 32.7390032, -117.0580052 32.7382125, -117.0573387 32.7377691, -117.0572408 32.737768, -117.0569082 32.7379902, -117.0566775 32.7382441, -117.0564495 32.7381087, -117.0564187 32.7380173, -117.0564066 32.7380173, -117.0557977 32.7386445, -117.0556676 32.7387731, -117.0559332 32.7389491, -117.0558903 32.7389897, -117.0562376 32.7392334, -117.0562738 32.739195, -117.0567754 32.7395436, -117.0567861 32.7395876, -117.0567767 32.7396135, -117.056888 32.7396632))",92115,15834,5340.0,25827.333333333332,0.1,0.36253776435045315,0.3685800604229607,0.879154078549849,0.8066465256797583,0.6042296072507553,0.09063444108761329,0.18126888217522658,-0.1105740181268882,-0.1758308157099698,0.08066465256797584,0.12084592145015105,0.009063444108761328,0.5814949142374084
106220774,parking,permissive,,surface,19,RS-1-7,Residential Low,81.0,0.0,218.0,True,True,True,True,299.0,0,1257.8187650617522,"POLYGON ((-117.026703 32.8042746, -117.0264142 32.8042981, -117.0261203 32.8043045, -117.0259143 32.8042771, -117.025902 32.8040012, -117.0259479 32.803881, -117.0260109 32.8033318, -117.0265749 32.8032782, -117.0265918 32.8034103, -117.0265817 32.8034112, -117.0262849 32.8034362, -117.0263102 32.8036649, -117.0263574 32.8036605, -117.0263974 32.8039418, -117.026457 32.8039392, -117.0264557 32.8039214, -117.0266499 32.8039023, -117.026703 32.8042746))",92119,14744,5109.5,52201.5,0.010000000000000002,0.7492447129909365,0.3685800604229607,0.9939577039274925,0.7945619335347432,0.5558912386706949,0.6918429003021148,0.37462235649546827,-0.1105740181268882,-0.19879154078549852,0.07945619335347433,0.11117824773413898,0.06918429003021148,0.6985083581031333
106220775,parking,permissive,,surface,99,,Multiple,0.0,0.0,0.0,False,False,False,False,0.0,0,878.3380381319267,"POLYGON ((-117.1101168 32.9605976, -117.110132 32.9604739, -117.1102261 32.960446, -117.1101631 32.9602949, -117.1101213 32.9603064, -117.1100561 32.9601634, -117.1106231 32.9599856, -117.1109647 32.960605, -117.1107134 32.9605916, -117.1107075 32.960641, -117.1101168 32.9605976))",92129,35012,4511.5,45819.5,0.06999999999999999,0.6465256797583081,0.3685800604229607,0.2824773413897281,0.9229607250755287,0.43051359516616317,0.581570996978852,0.32326283987915405,-0.1105740181268882,-0.05649546827794562,0.09229607250755288,0.08610271903323263,0.0581570996978852,0.8137492841755065
108852761,parking,yes,no,surface,,OP-1-1,Other,0.0,0.0,0.0,False,False,False,False,0.0,0,2360.1924455503463,"POLYGON ((-117.2545748 32.7191666, -117.2545765 32.7191103, -117.2547068 32.7188955, -117.2546592 32.7187215, -117.2544949 32.7187082, -117.2544854 32.7191473, -117.2545748 32.7191666))",92106,0,6054.0,35366.0,0.04000000000000001,0.9516616314199395,0.3685800604229607,0.2824773413897281,0.20090634441087613,0.7009063444108762,0.2537764350453172,0.47583081570996977,-0.1105740181268882,-0.05649546827794562,0.020090634441087614,0.14018126888217525,0.025377643504531724,0.8784325488805869
111294919,parking,permissive,,surface,25,OTOP-1-1,Transit,0.0,0.0,22.0,False,True,False,False,22.0,0,726.9909387817688,"POLYGON ((-117.1912182 32.759855, -117.1912593 32.7597567, -117.1907062 32.7595158, -117.1906239 32.759637, -117.1909555 32.7597932, -117.1912182 32.759855))",92108,15054,2231.0,47188.0,0.06,0.595166163141994,0.3685800604229607,0.8534743202416919,0.797583081570997,0.04984894259818731,0.6148036253776435,0.297583081570997,-0.1105740181268882,-0.1706948640483384,0.07975830815709971,0.009969788519637464,0.06148036253776436,0.6014289220364867
113101685,parking,yes,yes,surface,,CC-4-2,Commercial,0.0,0.0,0.0,False,False,False,False,0.0,0,407.88168198664795,"POLYGON ((-117.2480463 32.7986746, -117.2478881 32.7987062, -117.2477969 32.7983702, -117.2479417 32.7983409, -117.2480463 32.7986746))",92109,11188,2798.0,44219.5,0.1,0.4380664652567976,0.3685800604229607,0.2824773413897281,0.716012084592145,0.09818731117824774,0.5362537764350453,0.2190332326283988,-0.1105740181268882,-0.05649546827794562,0.07160120845921451,0.01963746223564955,0.053625377643504536,0.663985165389545
113359637,parking,permissive,,multi-storey,,,Multiple,0.0,0.0,6.0,False,True,False,False,6.0,2,67.99392187855936,"POLYGON ((-117.1654482 32.8039741, -117.165399 32.8039676, -117.1651502 32.8039347, -117.1651245 32.8040721, -117.1647016 32.8040163, -117.1647282 32.8038737, -117.16445 32.803837, -117.164392 32.8038293, -117.164401 32.803781, -117.1643649 32.8037762, -117.164368 32.8037574, -117.164441 32.8033692, -117.1645059 32.8033778, -117.1645163 32.8033221, -117.1645358 32.8033247, -117.165468 32.8034478, -117.1655368 32.8034569, -117.1655309 32.8034887, -117.1655788 32.803495, -117.1654962 32.8039368, -117.1654562 32.8039315, -117.1654482 32.8039741))",92111,0,5137.5,34737.0,0.06999999999999999,0.04229607250755287,0.9078549848942599,0.7129909365558912,0.20090634441087613,0.5589123867069486,0.229607250755287,0.021148036253776436,-0.27235649546827795,-0.14259818731117824,0.020090634441087614,0.11178247734138974,0.022960725075528703,0.24354394480652292
117954520,parking,permissive,yes,,,,Multiple,376.0,19.0,646.0,True,True,True,True,1041.0,0,380.92200837005845,"POLYGON ((-117.2560161 32.9770624, -117.2542314 32.9770649, -117.2540762 32.9770651, -117.2540702 32.9755838, -117.2540701 32.975555, -117.2540624 32.9749132, -117.2539504 32.9749738, -117.2537163 32.9750694, -117.2533924 32.9751329, -117.2530604 32.9751591, -117.2526891 32.9751409, -117.2524242 32.9750804, -117.2521553 32.9749708, -117.2520818 32.9749409, -117.2517981 32.9748252, -117.2512572 32.9733871, -117.2514867 32.9733943, -117.2517628 32.9732846, -117.2523737 32.9731924, -117.2527156 32.9731601, -117.253033 32.973162, -117.2534237 32.9731977, -117.2536177 32.9732063, -117.2537815 32.9731906, -117.2543836 32.973065, -117.2549463 32.9729947, -117.2554963 32.9729075, -117.2562983 32.972781, -117.2567577 32.9726049, -117.2567989 32.9726727, -117.256662 32.9727843, -117.2564656 32.9729859, -117.2563068 32.9731928, -117.2561854 32.97339, -117.2560653 32.9735959, -117.2560162 32.9737508, -117.255971 32.9739545, -117.2559477 32.9741496, -117.2559284 32.974363, -117.2559348 32.9747422, -117.2559606 32.9753208, -117.2559774 32.9758377, -117.2559968 32.9765907, -117.2560161 32.9770624))",92014,0,5802.666666666667,67856.33333333333,0.06999999999999999,0.4199395770392749,0.3685800604229607,1.0,0.20090634441087613,0.6314199395770392,0.8942598187311178,0.20996978851963746,-0.1105740181268882,-0.2,0.020090634441087614,0.12628398791540785,0.08942598187311179,0.5812767582013035
121194975,parking,permissive,,,,CCPD-R,Commercial,0.0,0.0,11.0,False,True,False,False,11.0,1,90.66814562017606,"POLYGON ((-117.1532667 32.7095254, -117.1532667 32.7095274, -117.1532679 32.7096849, -117.1531297 32.7096857, -117.1531293 32.7096331, -117.1531116 32.7096332, -117.1531116 32.7096235, -117.1531108 32.7095263, -117.1532267 32.7095257, -117.1532667 32.7095254))",92101,0,7702.0,30231.0,0.1,0.06948640483383686,0.8066465256797583,0.7824773413897281,0.20090634441087613,0.9018126888217523,0.1163141993957704,0.03474320241691843,-0.24199395770392745,-0.15649546827794564,0.020090634441087614,0.18036253776435046,0.01163141993957704,0.34943143083090183
122210933,parking,yes,no,surface,,CVPD-EP,Commercial,0.0,0.0,61.0,False,True,False,False,61.0,1,125.0911777317914,"POLYGON ((-117.2337742 32.9489018, -117.2337688 32.9490098, -117.2332887 32.949003, -117.233286 32.9489625, -117.2332538 32.948958, -117.2332431 32.9488635, -117.233278 32.948859, -117.2332807 32.948742, -117.2337152 32.9487532, -117.2337661 32.9488095, -117.2337742 32.9489018))",92130,4207,7256.0,70650.0,0.1,0.1268882175226586,0.8066465256797583,0.9516616314199395,0.513595166163142,0.8187311178247734,0.9003021148036254,0.0634441087613293,-0.24199395770392745,-0.1903323262839879,0.05135951661631421,0.1637462235649547,0.09003021148036255,0.42878568896403163
122211068,parking,yes,no,surface,,CVPD-TC,Commercial,0.0,0.0,10.0,False,True,False,False,10.0,1,122.19040948910407,"POLYGON ((-117.2318832 32.9506371, -117.2319181 32.9505313, -117.2319798 32.9503535, -117.2320361 32.9503513, -117.2321139 32.9501127, -117.2320683 32.9500879, -117.2320817 32.9500362, -117.2316257 32.9499011, -117.2315989 32.9499326, -117.2313977 32.9504345, -117.2314433 32.9504751, -117.2317572 32.9505741, -117.2318832 32.9506371))",92130,4207,7256.0,70650.0,0.1,0.11782477341389729,0.8066465256797583,0.7719033232628398,0.513595166163142,0.8187311178247734,0.9003021148036254,0.05891238670694864,-0.24199395770392745,-0.15438066465256797,0.05135951661631421,0.1637462235649547,0.09003021148036255,0.45714597365765874
124425617,parking,permissive,,,,CV-1-1,Commercial,0.0,0.0,4.0,False,True,False,False,4.0,1,167.27832730020984,"POLYGON ((-117.2314397 32.8711396, -117.231601 32.871135, -117.231597 32.8710215, -117.2319114 32.8710236, -117.2319129 32.8711222, -117.2319268 32.871122, -117.2319278 32.871194, -117.232054 32.8711884, -117.2320552 32.8712418, -117.2320548 32.8712847, -117.2314401 32.871286, -117.2314397 32.8711396))",92037,66819,2047.0,30989.5,0.1,0.21148036253776434,0.8066465256797583,0.6570996978851964,0.9969788519637462,0.04380664652567976,0.13444108761329304,0.10574018126888217,-0.24199395770392745,-0.1314199395770393,0.09969788519637462,0.008761329305135953,0.013444108761329305,0.35474898421095696
124425638,parking,permissive,,,,CV-1-1,Commercial,6.0,0.0,13.0,True,True,True,True,19.0,1,153.58387911747587,"POLYGON ((-117.2314402 32.8709703, -117.2314106 32.871059, -117.2313867 32.8710534, -117.2313609 32.8711307, -117.2306565 32.8709647, -117.2307045 32.8708211, -117.2310231 32.8708962, -117.2310306 32.8708737, -117.2314402 32.8709703))",92037,0,2634.0,35956.0,0.1,0.18731117824773413,0.8066465256797583,0.8353474320241692,0.20090634441087613,0.08157099697885196,0.28700906344410876,0.09365558912386707,-0.24199395770392745,-0.16706948640483385,0.020090634441087614,0.016314199395770394,0.028700906344410877,0.2603964985956206
124425640,parking,permissive,,,,CV-1-1,Commercial,2.0,0.0,58.0,True,True,True,False,60.0,1,192.82733806691436,"POLYGON ((-117.2320981 32.871319, -117.23212 32.8713163, -117.2323953 32.8713108, -117.2323957 32.8713482, -117.2323953 32.8713848, -117.2323981 32.8714265, -117.2323963 32.8714576, -117.2318985 32.8714581, -117.2314334 32.8714622, -117.2314418 32.8713229, -117.2314596 32.8713227, -117.2314903 32.871322, -117.2320981 32.871319))",92037,66819,2047.0,30989.5,0.1,0.2598187311178248,0.8066465256797583,0.9486404833836858,0.9969788519637462,0.04380664652567976,0.13444108761329304,0.1299093655589124,-0.24199395770392745,-0.18972809667673718,0.09969788519637462,0.008761329305135953,0.013444108761329305,0.3239344441111506
124693370,parking,yes,no,surface,,RM-3-7,Residential High,0.0,0.0,0.0,False,False,False,False,0.0,0,1586.6594318920402,"POLYGON ((-117.2346943 32.7496801, -117.2345647 32.7497372, -117.2341129 32.7487415, -117.2342073 32.7487121, -117.2346094 32.7495489, -117.2346943 32.7496801))",92110,0,7540.0,43798.0,0.03,0.8126888217522659,0.3685800604229607,0.2824773413897281,0.20090634441087613,0.8867069486404834,0.5211480362537765,0.40634441087613293,-0.1105740181268882,-0.05649546827794562,0.020090634441087614,0.17734138972809668,0.052114803625377654,0.8643614845518258
